	Reason	External Doc No.	Posting Date	Doc Type	Customer No.	Amount	UserID	Open	Ali_Amount	Ali_Type
1111	PriceError	"1335421622781271285	"	2020/11/1	Invoice	SUD0127	429.42		FALSE	398.11	Counted Price
1112	PriceError	"1335460790327874634	"	2020/11/1	Invoice	SUD0127	373.89		FALSE	353.89	Counted Price
1113	PriceError	"1335477170935669855	"	2020/11/1	Invoice	SUD0127	340.71		FALSE	212.89	Counted Price
1114	PriceError	"1335477675495767675	"	2020/11/1	Invoice	SUD0127	1199.82		FALSE	1068.74	Counted Price
1115	PriceError	"1335531852513354167	"	2020/11/1	Invoice	SUD0127	449.77		FALSE	409.2	Counted Price
1116	PriceError	"1335550323563076469	"	2020/11/1	Invoice	SUD0127	345.12		FALSE	324.52	Counted Price
1117	PriceError	"1335613539389683654	"	2020/11/1	Invoice	SUD0127	366.61		FALSE	318.64	Counted Price
1118	PriceError	"1335632223055089073	"	2020/11/1	Invoice	SUD0127	430.24		FALSE	410.24	Counted Price
1120	PriceError	"1336123944524544573	"	2020/11/1	Invoice	SUD0127	273.23		FALSE	262.85	Counted Price
1121	PriceError	"1336132082855092359	"	2020/11/1	Invoice	SUD0127	348.55		FALSE	328.35	Counted Price
1122	PriceError	"1336179133672335769	"	2020/11/1	Invoice	SUD0127	346.56		FALSE	321.32	Counted Price
1123	PriceError	"1336448739488451280	"	2020/11/1	Invoice	SUD0127	330.77		FALSE	320.51	Counted Price
1124	PriceError	"1336699514608652773	"	2020/11/1	Invoice	SUD0127	510.43		FALSE	500.23	Counted Price
1125	PriceError	"1336810716418937256	"	2020/11/1	Invoice	SUD0127	328.89		FALSE	318.58	Counted Price
1126	PriceError	"1336927647639545873	"	2020/11/1	Invoice	SUD0127	809.98		FALSE	809.97	Counted Price
1127	PriceError	"1337167694384461562	"	2020/11/1	Invoice	SUD0127	308.22		FALSE	252.31	Counted Price
1128	PriceError	"1337339917410544573	"	2020/11/1	Invoice	SUD0127	273.23		FALSE	262.85	Counted Price
1129	PriceError	"1337351509354412626	"	2020/11/1	Invoice	SUD0127	483.99		FALSE	473.78	Counted Price
1130	PriceError	"1337768570184372978	"	2020/11/1	Invoice	SUD0127	660		FALSE	511	Counted Price
1131	PriceError	"1337798880254180493	"	2020/11/1	Invoice	SUD0127	476.11		FALSE	459.14	Counted Price
1132	PriceError	"1338043969432912659	"	2020/11/1	Invoice	SUD0127	476.38		FALSE	455.95	Counted Price
1133	PriceError	"1338274479550544573	"	2020/11/1	Invoice	SUD0127	520.33		FALSE	510.13	Counted Price
1134	PriceError	"1338339744407482991	"	2020/11/1	Invoice	SUD0127	403.1		FALSE	392.85	Counted Price
1135	PriceError	"1338363471390759886	"	2020/11/1	Invoice	SUD0127	367.1		FALSE	329.37	Counted Price
1136	PriceError	"1338807783831874093	"	2020/11/1	Invoice	SUD0127	337.15		FALSE	292.11	Counted Price
1137	PriceError	"1339110001976899832	"	2020/11/1	Invoice	SUD0127	725.83		FALSE	642.1	Counted Price
1138	PriceError	"1339289067609662469	"	2020/11/1	Invoice	SUD0127	568.95		FALSE	548.59	Counted Price
1139	PriceError	"1339483394012521060	"	2020/11/1	Invoice	SUD0127	478.95		FALSE	425.99	Counted Price
268	PriceError	"1211859997940451624	"	2020/11/2	Invoice	SUD0127	419		FALSE	347.29	Counted Price
296	PriceError	"1214072163124036017	"	2020/11/2	Invoice	SUD0127	539.19		FALSE	383.4	Counted Price
316	PriceError	"1215613860389113806	"	2020/11/2	Invoice	SUD0127	480.34		FALSE	388.77	Counted Price
332	PriceError	"1216399419604546000	"	2020/11/2	Invoice	SUD0127	344		FALSE	344.06	Counted Price
353	PriceError	"1217920668643813719	"	2020/11/2	Invoice	SUD0127	905.82		FALSE	559.69	Counted Price
358	PriceError	"1218816012801312399	"	2020/11/2	Invoice	SUD0127	689.39		FALSE	646.98	Counted Price
987	PriceError	"1317493083819848817	"	2020/11/2	Invoice	SUD0127	315.88		FALSE	305.55	Counted Price
998	PriceError	"1318121713185273033	"	2020/11/2	Invoice	SUD0127	306.08		FALSE	295.74	Counted Price
1033	PriceError	"1321517162130174417	"	2020/11/2	Invoice	SUD0127	369		FALSE	348.44	Counted Price
1119	PriceError	"1335786555652698653	"	2020/11/2	Invoice	SUD0127	290.51		FALSE	261.46	Counted Price
1140	PriceError	"1339631209081506655	"	2020/11/2	Invoice	SUD0127	503.1		FALSE	451.77	Counted Price
1141	PriceError	"1339903404729871075	"	2020/11/2	Invoice	SUD0127	470.33		FALSE	460.11	Counted Price
1142	PriceError	"1339912731779673288	"	2020/11/2	Invoice	SUD0127	473.1		FALSE	414.55	Counted Price
1143	PriceError	"1340307000774004828	"	2020/11/2	Invoice	SUD0127	294.14		FALSE	247.93	Counted Price
1144	PriceError	"1340565409246383164	"	2020/11/2	Invoice	SUD0127	49.22		FALSE	11.11	Counted Price
1145	PriceError	"1340661205338004828	"	2020/11/2	Invoice	SUD0127	354.73		FALSE	256.74	Counted Price
1146	PriceError	"1340670207161636647	"	2020/11/2	Invoice	SUD0127	483.75		FALSE	435.13	Counted Price
1147	PriceError	"1340848081846063829	"	2020/11/2	Invoice	SUD0127	420.13		FALSE	394.52	Counted Price
1148	PriceError	"1341277884052235793	"	2020/11/2	Invoice	SUD0127	383.33		FALSE	373.06	Counted Price
1149	PriceError	"1341943670834168051	"	2020/11/2	Invoice	SUD0127	803.59		FALSE	677.53	Counted Price
1150	PriceError	"1342084358580652295	"	2020/11/2	Invoice	SUD0127	401.94		FALSE	391.68	Counted Price
1151	PriceError	"1342219826134656154	"	2020/11/2	Invoice	SUD0127	789		FALSE	778.87	Counted Price
1152	PriceError	"1342499763661513188	"	2020/11/2	Invoice	SUD0127	420.13		FALSE	399.64	Counted Price
356	PriceError	"1218700537826877516	"	2020/11/3	Invoice	SUD0127	459.72		FALSE	449.5	Counted Price
359	PriceError	"1218889609580257414	"	2020/11/3	Invoice	SUD0127	452.57		FALSE	432.12	Counted Price
363	PriceError	"1219063023555458521	"	2020/11/3	Invoice	SUD0127	386.18		FALSE	386.95	Counted Price
364	PriceError	"1219409486536799901	"	2020/11/3	Invoice	SUD0127	374.55		FALSE	327.09	Counted Price
366	PriceError	"1219672129972009799	"	2020/11/3	Invoice	SUD0127	610		FALSE	11.11	Counted Price
993	PriceError	"1317931488231236765	"	2020/11/3	Invoice	SUD0127	342.72		FALSE	260.32	Counted Price
1153	PriceError	"1342708022827205664	"	2020/11/3	Invoice	SUD0127	462.43		FALSE	452.21	Counted Price
1154	PriceError	"1342887661314414951	"	2020/11/3	Invoice	SUD0127	457.44		FALSE	391.25	Counted Price
1155	PriceError	"1343380251010595331	"	2020/11/3	Invoice	SUD0127	565.39		FALSE	512.16	Counted Price
1156	PriceError	"1343759472305647664	"	2020/11/3	Invoice	SUD0127	289		FALSE	278.97	Counted Price
1157	PriceError	"1343847855835144177	"	2020/11/3	Invoice	SUD0127	496.68		FALSE	466.06	Counted Price
1158	PriceError	"1343922339367789150	"	2020/11/3	Invoice	SUD0127	755.86		FALSE	566.78	Counted Price
1159	PriceError	"1344004670004163934	"	2020/11/3	Invoice	SUD0127	988.71		FALSE	978.61	Counted Price
1160	PriceError	"1344317978735982174	"	2020/11/3	Invoice	SUD0127	567.25		FALSE	512.13	Counted Price
1163	PriceError	"1344979010895442181	"	2020/11/3	Invoice	SUD0127	441.7		FALSE	413.87	Counted Price
261	PriceError	"1211834688506944719	"	2020/11/4	Invoice	SUD0127	341.65		FALSE	224.18	Counted Price
357	PriceError	"1218811938165062788	"	2020/11/4	Invoice	SUD0127	549.46		FALSE	494.52	Counted Price
365	PriceError	"1219521769390872204	"	2020/11/4	Invoice	SUD0127	379		FALSE	345.21	Counted Price
367	PriceError	"1219727210534621399	"	2020/11/4	Invoice	SUD0127	406.98		FALSE	345.34	Counted Price
368	PriceError	"1219760739358520412	"	2020/11/4	Invoice	SUD0127	336.13		FALSE	256.54	Counted Price
369	PriceError	"1220111919884746901	"	2020/11/4	Invoice	SUD0127	329.46		FALSE	247	Counted Price
1161	PriceError	"1344452220152457281	"	2020/11/4	Invoice	SUD0127	1472.63		FALSE	1452.49	Counted Price
1162	PriceError	"1344970548343482454	"	2020/11/4	Invoice	SUD0127	465.8		FALSE	445.36	Counted Price
1164	PriceError	"1345321584373527744	"	2020/11/4	Invoice	SUD0127	536.95		FALSE	512.65	Counted Price
1165	PriceError	"1345732669860598661	"	2020/11/4	Invoice	SUD0127	795.08		FALSE	750.24	Counted Price
1167	PriceError	"1346319399419973644	"	2020/11/4	Invoice	SUD0127	425.76		FALSE	371.92	Counted Price
1166	PriceError	"1345899747056510260	"	2020/11/5	Invoice	SUD0127	0		FALSE	0.84	Counted Price
1172	PriceError	"1350335774632535461	"	2020/11/6	Invoice	SUD0127	990		FALSE	549	Counted Price
181	PriceError	"1206765209907948350	"	2020/11/11	Invoice	SUD0127	273.23		FALSE	252.47	Counted Price
183	PriceError	"1206968573055688129	"	2020/11/11	Invoice	SUD0127	400.24		FALSE	390.24	Counted Price
184	PriceError	"1206986105336256543	"	2020/11/11	Invoice	SUD0127	363.73		FALSE	353.45	Counted Price
186	PriceError	"1207034488504395148	"	2020/11/11	Invoice	SUD0127	565.35		FALSE	507.96	Counted Price
188	PriceError	"1207097779753395527	"	2020/11/11	Invoice	SUD0127	719.1		FALSE	698.82	Counted Price
190	PriceError	"1207155268929555434	"	2020/11/11	Invoice	SUD0127	1009.29		FALSE	978.99	Counted Price
191	PriceError	"1207156889049691042	"	2020/11/11	Invoice	SUD0127	473.79		FALSE	453.36	Counted Price
192	PriceError	"1207201171921031725	"	2020/11/11	Invoice	SUD0127	947.3		FALSE	778.22	Counted Price
193	PriceError	"1207216830597244751	"	2020/11/11	Invoice	SUD0127	744.86		FALSE	714.45	Counted Price
194	PriceError	"1207240229104115042	"	2020/11/11	Invoice	SUD0127	191.35		FALSE	171.3	Counted Price
195	PriceError	"1207366048454643426	"	2020/11/11	Invoice	SUD0127	403.97		FALSE	393.84	Counted Price
199	PriceError	"1207552387828703153	"	2020/11/11	Invoice	SUD0127	409.84		FALSE	399.72	Counted Price
200	PriceError	"1207639144674016232	"	2020/11/11	Invoice	SUD0127	354.88		FALSE	313.72	Counted Price
201	PriceError	"1207697539951470238	"	2020/11/11	Invoice	SUD0127	432.5		FALSE	422.43	Counted Price
202	PriceError	"1207700380018337037	"	2020/11/11	Invoice	SUD0127	649.48		FALSE	573.31	Counted Price
204	PriceError	"1207748332563863229	"	2020/11/11	Invoice	SUD0127	612.83		FALSE	591.42	Counted Price
205	PriceError	"1207771194572409245	"	2020/11/11	Invoice	SUD0127	891.34		FALSE	881.23	Counted Price
208	PriceError	"1207902055251513940	"	2020/11/11	Invoice	SUD0127	441.34		FALSE	228.52	Counted Price
211	PriceError	"1208100091842450340	"	2020/11/11	Invoice	SUD0127	375.86		FALSE	355.31	Counted Price
213	PriceError	"1208481184380649743	"	2020/11/11	Invoice	SUD0127	357.23		FALSE	346.94	Counted Price
214	PriceError	"1208492848013801145	"	2020/11/11	Invoice	SUD0127	383.33		FALSE	333.71	Counted Price
216	PriceError	"1208589078328885047	"	2020/11/11	Invoice	SUD0127	338.77		FALSE	262.24	Counted Price
218	PriceError	"1208612980606270646	"	2020/11/11	Invoice	SUD0127	336.19		FALSE	244.22	Counted Price
371	PriceError	"1220206648993558787	"	2020/11/11	Invoice	SUD0127	1204.94		FALSE	1194.87	Counted Price
372	PriceError	"1220219112410775698	"	2020/11/11	Invoice	SUD0127	357.99		FALSE	347.86	Counted Price
373	PriceError	"1220280420082026099	"	2020/11/11	Invoice	SUD0127	1411.94		FALSE	1411.93	Counted Price
374	PriceError	"1220311732773807686	"	2020/11/11	Invoice	SUD0127	1257.85		FALSE	1247.77	Counted Price
375	PriceError	"1220418904666845089	"	2020/11/11	Invoice	SUD0127	734.8		FALSE	714.52	Counted Price
376	PriceError	"1220545158439014585	"	2020/11/11	Invoice	SUD0127	685.2		FALSE	659.83	Counted Price
377	PriceError	"1220678511276308099	"	2020/11/11	Invoice	SUD0127	279		FALSE	268.63	Counted Price
378	PriceError	"1220752696171770291	"	2020/11/11	Invoice	SUD0127	501.58		FALSE	491.38	Counted Price
379	PriceError	"1220853390284276493	"	2020/11/11	Invoice	SUD0127	808.29		FALSE	788.03	Counted Price
382	PriceError	"1221294102348812996	"	2020/11/11	Invoice	SUD0127	476.52		FALSE	427.85	Counted Price
383	PriceError	"1221516474040267689	"	2020/11/11	Invoice	SUD0127	310.52		FALSE	289.85	Counted Price
384	PriceError	"1222281709193432621	"	2020/11/11	Invoice	SUD0127	341.04		FALSE	285.31	Counted Price
385	PriceError	"1222899541934004109	"	2020/11/11	Invoice	SUD0127	485.71		FALSE	465.29	Counted Price
386	PriceError	"1223273691089515207	"	2020/11/11	Invoice	SUD0127	427.33		FALSE	291.42	Counted Price
387	PriceError	"1223667096145447024	"	2020/11/11	Invoice	SUD0127	429		FALSE	296.1	Counted Price
388	PriceError	"1223682541695999003	"	2020/11/11	Invoice	SUD0127	350.71		FALSE	330.71	Counted Price
389	PriceError	"1223763686641654824	"	2020/11/11	Invoice	SUD0127	440.2		FALSE	429.97	Counted Price
390	PriceError	"1223766096659631407	"	2020/11/11	Invoice	SUD0127	749		FALSE	572.65	Counted Price
391	PriceError	"1223846557801693111	"	2020/11/11	Invoice	SUD0127	336.35		FALSE	326.04	Counted Price
392	PriceError	"1223889325890672508	"	2020/11/11	Invoice	SUD0127	0		FALSE	316.15	Counted Price
394	PriceError	"1223907864617008510	"	2020/11/11	Invoice	SUD0127	392.43		FALSE	372.17	Counted Price
396	PriceError	"1223949878139741215	"	2020/11/11	Invoice	SUD0127	273.23		FALSE	208.54	Counted Price
397	PriceError	"1224034621819269822	"	2020/11/11	Invoice	SUD0127	536.91		FALSE	526.72	Counted Price
398	PriceError	"1224035342258661613	"	2020/11/11	Invoice	SUD0127	352.91		FALSE	332.33	Counted Price
399	PriceError	"1224201732251816409	"	2020/11/11	Invoice	SUD0127	802.56		FALSE	782.3	Counted Price
401	PriceError	"1224290762812741412	"	2020/11/11	Invoice	SUD0127	502.84		FALSE	482.43	Counted Price
402	Empty	"1224464100375396714	"	2020/11/11	Invoice	SUD0127	0		FALSE		
403	PriceError	"1224538405444713915	"	2020/11/11	Invoice	SUD0127	343.3		FALSE	252	Counted Price
404	PriceError	"1224590643003221918	"	2020/11/11	Invoice	SUD0127	483.33		FALSE	473.12	Counted Price
405	PriceError	"1224709693153098410	"	2020/11/11	Invoice	SUD0127	367.76		FALSE	319.67	Counted Price
406	PriceError	"1224737449933213704	"	2020/11/11	Invoice	SUD0127	277.39		FALSE	267.31	Counted Price
407	PriceError	"1224760561684086210	"	2020/11/11	Invoice	SUD0127	382.3		FALSE	362.03	Counted Price
408	PriceError	"1224764738748609809	"	2020/11/11	Invoice	SUD0127	475.93		FALSE	373.94	Counted Price
409	PriceError	"1225160485843302814	"	2020/11/11	Invoice	SUD0127	813.55		FALSE	803.47	Counted Price
410	PriceError	"1225209337322515207	"	2020/11/11	Invoice	SUD0127	324.56		FALSE	280.75	Counted Price
411	PriceError	"1225320434449064120	"	2020/11/11	Invoice	SUD0127	528.13		FALSE	517.94	Counted Price
412	PriceError	"1225420765911430804	"	2020/11/11	Invoice	SUD0127	324.4		FALSE	324.39	Counted Price
413	PriceError	"1225470084962289914	"	2020/11/11	Invoice	SUD0127	383.33		FALSE	362.79	Counted Price
414	PriceError	"1225538307258188116	"	2020/11/11	Invoice	SUD0127	529.44		FALSE	519.25	Counted Price
415	PriceError	"1225620495917642309	"	2020/11/11	Invoice	SUD0127	0		FALSE	475.79	Counted Price
1168	PriceError	"1347234948382654580	"	2020/11/11	Invoice	SUD0127	659		FALSE	638.69	Counted Price
1169	PriceError	"1348105359429530546	"	2020/11/11	Invoice	SUD0127	343.03		FALSE	194.4	Counted Price
1173	PriceError	"1353021339845309080	"	2020/11/11	Invoice	SUD0127	429		FALSE	296.1	Counted Price
1175	PriceError	"1354660597962935760	"	2020/11/11	Invoice	SUD0127	426.25		FALSE	373.65	Counted Price
1176	PriceError	"1354901618230803972	"	2020/11/11	Invoice	SUD0127	605.13		FALSE	594.96	Counted Price
1177	PriceError	"1355085615523055478	"	2020/11/11	Invoice	SUD0127	669.1		FALSE	559.72	Counted Price
1180	PriceError	"1356233763075295234	"	2020/11/11	Invoice	SUD0127	389		FALSE	277.23	Counted Price
1181	PriceError	"1356401844330363367	"	2020/11/11	Invoice	SUD0127	446.12		FALSE	425.66	Counted Price
1183	PriceError	"1356838344050541956	"	2020/11/11	Invoice	SUD0127	354		FALSE	354.42	Counted Price
1184	PriceError	"1356839137163228777	"	2020/11/11	Invoice	SUD0127	453.83		FALSE	308	Counted Price
1187	PriceError	"1357147693208544573	"	2020/11/11	Invoice	SUD0127	858.86		FALSE	716.17	Counted Price
1189	PriceError	"1357306599046198063	"	2020/11/11	Invoice	SUD0127	375.74		FALSE	355.46	Counted Price
1192	PriceError	"1357557481216166553	"	2020/11/11	Invoice	SUD0127	503.1		FALSE	477.59	Counted Price
1193	PriceError	"1357654791758202657	"	2020/11/11	Invoice	SUD0127	314.73		FALSE	257.69	Counted Price
1196	PriceError	"1357740687611418762	"	2020/11/11	Invoice	SUD0127	369.78		FALSE	349.49	Counted Price
1197	PriceError	"1357764481099736870	"	2020/11/11	Invoice	SUD0127	500.24		FALSE	490.13	Counted Price
1198	PriceError	"1357794828357462463	"	2020/11/11	Invoice	SUD0127	372.43		FALSE	362.29	Counted Price
1199	PriceError	"1357803289098544573	"	2020/11/11	Invoice	SUD0127	565.13		FALSE	540.6	Counted Price
1200	PriceError	"1357845553053661975	"	2020/11/11	Invoice	SUD0127	733.26		FALSE	723.26	Counted Price
1201	PriceError	"1357851384393357257	"	2020/11/11	Invoice	SUD0127	352.24		FALSE	342.13	Counted Price
1202	PriceError	"1357861754690383455	"	2020/11/11	Invoice	SUD0127	457.16		FALSE	401.02	Counted Price
1203	PriceError	"1357906358317856866	"	2020/11/11	Invoice	SUD0127	478.98		FALSE	475.48	Counted Price
1204	PriceError	"1357959673306371570	"	2020/11/11	Invoice	SUD0127	394.5		FALSE	333.5	Counted Price
1205	PriceError	"1358174235294715263	"	2020/11/11	Invoice	SUD0127	379.59		FALSE	369.32	Counted Price
1206	PriceError	"1358377779888748474	"	2020/11/11	Invoice	SUD0127	719.1		FALSE	647.78	Counted Price
1207	PriceError	"1358427060359355256	"	2020/11/11	Invoice	SUD0127	797.11		FALSE	766.73	Counted Price
1208	PriceError	"1358441211107229771	"	2020/11/11	Invoice	SUD0127	453.33		FALSE	432.88	Counted Price
1210	PriceError	"1358474653667304862	"	2020/11/11	Invoice	SUD0127	376		FALSE	355.45	Counted Price
1211	PriceError	"1358491141603985482	"	2020/11/11	Invoice	SUD0127	695.96		FALSE	675.96	Counted Price
1212	PriceError	"1358558604118544573	"	2020/11/11	Invoice	SUD0127	772.46		FALSE	685.46	Counted Price
1213	PriceError	"1358586757857719466	"	2020/11/11	Invoice	SUD0127	354.16		FALSE	261.89	Counted Price
1214	PriceError	"1358992010541854667	"	2020/11/11	Invoice	SUD0127	349.08		FALSE	241.14	Counted Price
1215	PriceError	"1359052743064505686	"	2020/11/11	Invoice	SUD0127	409.73		FALSE	368.76	Counted Price
1216	PriceError	"1359070704995860767	"	2020/11/11	Invoice	SUD0127	403.1		FALSE	310.81	Counted Price
1217	PriceError	"1359110917516909528	"	2020/11/11	Invoice	SUD0127	483.33		FALSE	473.12	Counted Price
1218	PriceError	"1359212221106823426	"	2020/11/11	Invoice	SUD0127	771.36		FALSE	683.22	Counted Price
1219	PriceError	"1359302403885423646	"	2020/11/11	Invoice	SUD0127	1232.37		FALSE	1182.37	Counted Price
1220	PriceError	"1359350354592460358	"	2020/11/11	Invoice	SUD0127	317.03		FALSE	213.77	Counted Price
1222	PriceError	"1359411914742991394	"	2020/11/11	Invoice	SUD0127	477.24		FALSE	259.95	Counted Price
182	PriceError	"1206811183434420353	"	2020/11/12	Invoice	SUD0127	534.14		FALSE	513.8	Counted Price
189	PriceError	"1207136047221613136	"	2020/11/12	Invoice	SUD0127	449.64		FALSE	449.63	Counted Price
210	PriceError	"1208043967803815832	"	2020/11/12	Invoice	SUD0127	419.64		FALSE	415.86	Counted Price
380	PriceError	"1221169309500862804	"	2020/11/12	Invoice	SUD0127	350.46		FALSE	235.46	Counted Price
381	PriceError	"1221193861795722512	"	2020/11/12	Invoice	SUD0127	389.8		FALSE	307.69	Counted Price
400	PriceError	"1224213038665158218	"	2020/11/12	Invoice	SUD0127	527.02		FALSE	527.01	Counted Price
416	PriceError	"1225731373937521222	"	2020/11/12	Invoice	SUD0127	392.77		FALSE	382.51	Counted Price
417	PriceError	"1225878469665825508	"	2020/11/12	Invoice	SUD0127	527.71		FALSE	517.52	Counted Price
421	PriceError	"1226559555036590516	"	2020/11/12	Invoice	SUD0127	395.68		FALSE	375.16	Counted Price
423	PriceError	"1226821706060702103	"	2020/11/12	Invoice	SUD0127	247.32		FALSE	221.27	Counted Price
424	PriceError	"1226843052435416500	"	2020/11/12	Invoice	SUD0127	349.1		FALSE	338.81	Counted Price
425	PriceError	"1226977010482677415	"	2020/11/12	Invoice	SUD0127	254.5		FALSE	244.09	Counted Price
426	PriceError	"1226994469481669522	"	2020/11/12	Invoice	SUD0127	560		FALSE	11.11	Counted Price
427	PriceError	"1227093036036609501	"	2020/11/12	Invoice	SUD0127	273.23		FALSE	262.85	Counted Price
429	PriceError	"1227128748959371623	"	2020/11/12	Invoice	SUD0127	320.13		FALSE	276.78	Counted Price
430	PriceError	"1227262885708472608	"	2020/11/12	Invoice	SUD0127	588.35		FALSE	578.18	Counted Price
1170	PriceError	"1348683661004591193	"	2020/11/12	Invoice	SUD0127	350.46		FALSE	330.46	Counted Price
1171	PriceError	"1349962381236595495	"	2020/11/12	Invoice	SUD0127	453.98		FALSE	328.58	Counted Price
1174	PriceError	"1353396063654694668	"	2020/11/12	Invoice	SUD0127	279		FALSE	227.14	Counted Price
1178	PriceError	"1355212153977814828	"	2020/11/12	Invoice	SUD0127	339.91		FALSE	329.61	Counted Price
1179	PriceError	"1355532444493105558	"	2020/11/12	Invoice	SUD0127	340.04		FALSE	247.31	Counted Price
